ProductID;Weight;FatContent;ProductVisibility;ProductType;MRP;OutletID;EstablishmentYear;OutletSize;LocationType;OutletType;OutletSales
FDT50;6.75;Regular;0.108148913;Dairy;956.752;OUT013;1987;High;Tier 3;Supermarket Type1;958.752
NCY41;16.75;Low Fat;0.07585337;Health and Hygiene;368.532;OUT049;1999;Medium;Tier 1;Supermarket Type1;11.505.024
FDJ60;19.35;Regular;0.062655235;Baking Goods;1.633.184;OUT045;2002;;Tier 2;Supermarket Type1;26.418.944
FDZ35;9.6;Regular;0.022278477;Breads;102.499;OUT046;1997;Small;Tier 1;Supermarket Type1;1.547.985
FDS21;19.85;Regular;0.020961192;Snack Foods;620.194;OUT018;2009;Medium;Tier 3;Supermarket Type2;619.194
FDM52;15.1;Low Fat;0.025993423;Frozen Foods;1.474.076;OUT046;1997;Small;Tier 1;Supermarket Type1;28.083.444
FDQ08;;Regular;0.018838681;Fruits and Vegetables;629.536;OUT027;1985;Medium;Tier 3;Supermarket Type3;22.663.832
FDQ56;6.59;Low Fat;0.105577348;Fruits and Vegetables;856.908;OUT035;2004;Small;Tier 2;Supermarket Type1;19.294.884
FDS47;16.75;Low Fat;0.129086113;Breads;894.856;OUT049;1999;Medium;Tier 1;Supermarket Type1;10.546.272
DRM48;15.2;Low Fat;0.113125627;Soft Drinks;386.848;OUT045;2002;;Tier 2;Supermarket Type1;11.558.288
FDW46;13;Regular;0.070699313;Snack Foods;657.484;OUT017;2007;;Tier 2;Supermarket Type1;11.744.712
FDW27;5.86;Regular;0.151467821;Meat;1.541.314;OUT018;2009;Medium;Tier 3;Supermarket Type2;34.128.908
NCQ05;11.395;Low Fat;0.03616416;Health and Hygiene;1.501.708;OUT010;1998;;Tier 3;Grocery Store;3.009.416
FDU40;20.85;Low Fat;0.062606583;Frozen Foods;1.922.478;OUT010;1998;;Tier 3;Grocery Store;3.874.956
DRE12;;Low Fat;0.0704378;Soft Drinks;112.886;OUT027;1985;Medium;Tier 3;Supermarket Type3;2.942.836
FDX35;5.035;Regular;0.079844043;Breads;2.263.036;OUT013;1987;High;Tier 3;Supermarket Type1;40.986.648
FDD51;11.15;Low Fat;0.120139206;Dairy;450.744;OUT049;1999;Medium;Tier 1;Supermarket Type1;452.744
FDY27;6.38;Low Fat;0.032028115;Dairy;1.783.344;OUT018;2009;Medium;Tier 3;Supermarket Type2;32.118.192
NCN06;8.39;Low Fat;0.120497266;Household;1.622.868;OUT046;1997;Small;Tier 1;Supermarket Type1;26.205.888
FDR57;5.675;Regular;0.023492524;Snack Foods;1.555.288;OUT035;2004;Small;Tier 2;Supermarket Type1;14.141.592
FDL32;15.7;Regular;0.122657336;Fruits and Vegetables;1.101.544;OUT049;1999;Medium;Tier 1;Supermarket Type1;15.659.616
FDW46;13;reg;0.070588037;Snack Foods;659.484;OUT018;2009;Medium;Tier 3;Supermarket Type2;10.439.744
NCO17;;Low Fat;0.073024401;Health and Hygiene;121.844;OUT027;1985;Medium;Tier 3;Supermarket Type3;3.115.944
FDR19;13.5;Regular;0.159587755;Fruits and Vegetables;1.453.102;OUT013;1987;High;Tier 3;Supermarket Type1;729.051
FDJ33;8.895;Regular;0.088821765;Snack Foods;125.173;OUT017;2007;;Tier 2;Supermarket Type1;2.956.152
FDB15;10.895;Low Fat;0.136810742;Dairy;2.630.568;OUT046;1997;Small;Tier 1;Supermarket Type1;5.273.136
FDA52;16.2;Regular;0.128682722;Frozen Foods;178.437;OUT045;2002;;Tier 2;Supermarket Type1;1.058.622
FDZ08;;Regular;0.109459733;Fruits and Vegetables;841.592;OUT027;1985;Medium;Tier 3;Supermarket Type3;13.209.472
FDR27;15.1;Regular;0.096644015;Meat;1.319.942;OUT017;2007;;Tier 2;Supermarket Type1;30.473.666
NCK42;7.475;Low Fat;0.013120028;Household;2.176.192;OUT046;1997;Small;Tier 1;Supermarket Type1;17.257.536
FDZ12;;Low Fat;0;Baking Goods;144.847;OUT019;1985;Small;Tier 1;Grocery Store;143.147
FDM60;10.8;Regular;0.048339408;Baking Goods;415.138;OUT018;2009;Medium;Tier 3;Supermarket Type2;4.467.518
NCI31;20;Low Fat;0.08165845;Others;35.019;OUT018;2009;Medium;Tier 3;Supermarket Type2;585.904
FDX39;14.3;Regular;0.04975339;Meat;2.103.586;OUT049;1999;Medium;Tier 1;Supermarket Type1;6.331.758
NCV05;10.1;Low Fat;0.030379382;Health and Hygiene;1.534.656;OUT017;2007;;Tier 2;Supermarket Type1;18.535.872
FDX16;17.85;LF;0.065810045;Frozen Foods;149.105;OUT046;1997;Small;Tier 1;Supermarket Type1;2.247.075
DRK12;9.5;Low Fat;0;Soft Drinks;32.89;OUT010;1998;;Tier 3;Grocery Store;33.29
NCA05;20.75;Low Fat;0.025272781;Health and Hygiene;1.466.734;OUT017;2007;;Tier 2;Supermarket Type1;4.454.202
DRG51;12.1;Low Fat;0.019314961;Dairy;1.646.526;OUT010;1998;;Tier 3;Grocery Store;6.578.104
NCR30;20.6;Low Fat;0.071282168;Household;744.696;OUT018;2009;Medium;Tier 3;Supermarket Type2;2.237.088
NCE31;7.67;Low Fat;0.184843579;Household;331.216;OUT046;1997;Small;Tier 1;Supermarket Type1;7.270.536
FDM56;;Low Fat;0.122896411;Fruits and Vegetables;1.111.912;OUT019;1985;Small;Tier 1;Grocery Store;2.183.824
FDP24;20.6;Low Fat;0.082935004;Baking Goods;1.195.756;OUT013;1987;High;Tier 3;Supermarket Type1;26.658.632
DRM37;15.35;Low Fat;0.161350176;Soft Drinks;1.966.768;OUT010;1998;;Tier 3;Grocery Store;5.912.304
FDN56;5.46;Regular;0.106968096;Fruits and Vegetables;1.426.786;OUT013;1987;High;Tier 3;Supermarket Type1;23.116.576
DRE60;9.395;Low Fat;0.159582185;Soft Drinks;224.772;OUT049;1999;Medium;Tier 1;Supermarket Type1;7.017.532
FDW49;;Low Fat;0.14453827;Canned;1.806.002;OUT019;1985;Small;Tier 1;Grocery Store;895.501
FDM20;10;Low Fat;0.038685802;Fruits and Vegetables;2.438.144;OUT046;1997;Small;Tier 1;Supermarket Type1;46.552.736
FDK15;;Low Fat;0.172309903;Meat;982.042;OUT019;1985;Small;Tier 1;Grocery Store;1.984.084
FDK48;7.445;Low Fat;0.037690731;Baking Goods;733.354;OUT049;1999;Medium;Tier 1;Supermarket Type1;4.514.124
FDO49;;Regular;0.05787008;Breakfast;497.008;OUT019;1985;Small;Tier 1;Grocery Store;506.008
FDC09;15.5;Regular;0.026409147;Fruits and Vegetables;1.021.332;OUT018;2009;Medium;Tier 3;Supermarket Type2;6.151.992
NCZ41;19.85;Low Fat;0.064367627;Health and Hygiene;1.261.704;OUT013;1987;High;Tier 3;Supermarket Type1;8.761.928
FDP19;11.5;Low Fat;0.173516063;Fruits and Vegetables;1.281.652;OUT046;1997;Small;Tier 1;Supermarket Type1;24.541.388
FDQ24;;Low Fat;0.12898088;Baking Goods;2.504.724;OUT019;1985;Small;Tier 1;Grocery Store;2.516.724
DRL11;10.5;Low Fat;0.048115543;Hard Drinks;1.590.946;OUT045;2002;;Tier 2;Supermarket Type1;41.026.596
FDO36;19.7;Low Fat;0.077899109;Baking Goods;177.766;OUT035;2004;Small;Tier 2;Supermarket Type1;2696.49
FDN52;;Regular;0.13093275;Frozen Foods;869.198;OUT027;1985;Medium;Tier 3;Supermarket Type3;15.699.564
FDF21;10.3;Regular;0.098464979;Fruits and Vegetables;188.653;OUT010;1998;;Tier 3;Grocery Store;189.753
FDU40;20.85;Low Fat;0.037372847;Frozen Foods;1.927.478;OUT013;1987;High;Tier 3;Supermarket Type1;30.999.648
FDS51;13.35;Low Fat;0.032230526;Meat;614.194;OUT049;1999;Medium;Tier 1;Supermarket Type1;7.430.328
FDE45;12.1;Low Fat;0.040357315;Fruits and Vegetables;1.778.002;OUT046;1997;Small;Tier 1;Supermarket Type1;16.119.018
FDX50;20.1;Low Fat;0.07461309;Dairy;1.087.228;OUT035;2004;Small;Tier 2;Supermarket Type1;12.157.508
NCN14;;Low Fat;0.160936178;Others;1.842.608;OUT019;1985;Small;Tier 1;Grocery Store;3.675.216
FDQ21;21.25;Low Fat;0.019502354;Snack Foods;1.208.756;OUT018;2009;Medium;Tier 3;Supermarket Type2;31.505.656
FDV57;;Regular;0.065577449;Snack Foods;181.766;OUT027;1985;Medium;Tier 3;Supermarket Type3;7.370.406
FDB44;6.655;Low Fat;0.016944719;Fruits and Vegetables;2.092.586;OUT013;1987;High;Tier 3;Supermarket Type1;29.548.204
FDG52;13.65;Low Fat;0.065576228;Frozen Foods;477.402;OUT013;1987;High;Tier 3;Supermarket Type1;6.431.628
FDL38;;Regular;0.02579577;Canned;884.172;OUT019;1985;Small;Tier 1;Grocery Store;892.172
NCS54;13.6;Low Fat;0.010008699;Household;176.737;OUT049;1999;Medium;Tier 1;Supermarket Type1;4.940.236
DRL37;15.5;Low Fat;0.053362086;Soft Drinks;41.577;OUT035;2004;Small;Tier 2;Supermarket Type1;735.709
FDA43;10.895;Low Fat;0.064621927;Fruits and Vegetables;1.966.794;OUT013;1987;High;Tier 3;Supermarket Type1;11.704.764
FDZ39;19.7;Regular;0.018126724;Meat;101.799;OUT017;2007;;Tier 2;Supermarket Type1;1.135.189
FDG45;8.1;Low Fat;0;Fruits and Vegetables;2.118.902;OUT018;2009;Medium;Tier 3;Supermarket Type2;38.230.236
FDH10;21;Low Fat;0.049263979;Snack Foods;1.950.478;OUT013;1987;High;Tier 3;Supermarket Type1;15.499.824
FDO10;13.65;Regular;0.021343732;Snack Foods;583.588;OUT010;1998;;Tier 3;Grocery Store;1.145.176
FDS35;;LF;0.110681931;Breads;632.826;OUT027;1985;Medium;Tier 3;Supermarket Type3;10.333.216
FDI41;;Regular;0.061955439;Frozen Foods;1.451.418;OUT027;1985;Medium;Tier 3;Supermarket Type3;45.613.958
FDN21;;LF;0.076483451;Snack Foods;1.631.236;OUT027;1985;Medium;Tier 3;Supermarket Type3;2.416.854
NCO18;13.15;Low Fat;0.024701262;Household;1.768.686;OUT045;2002;;Tier 2;Supermarket Type1;21.332.232
FDB34;15.25;Low Fat;0.02671821;Snack Foods;852.198;OUT018;2009;Medium;Tier 3;Supermarket Type2;14.827.366
FDD05;19.35;Low Fat;0.016597651;Frozen Foods;1.215.098;OUT013;1987;High;Tier 3;Supermarket Type1;28.922.352
FDX59;;Low Fat;0.0514111;Breads;330.558;OUT027;1985;Medium;Tier 3;Supermarket Type3;9.847.182
FDZ23;17.75;Regular;0.112985849;Baking Goods;185.424;OUT010;1998;;Tier 3;Grocery Store;745.696
FDX27;20.7;Regular;0.11411709;Dairy;927.436;OUT046;1997;Small;Tier 1;Supermarket Type1;13.236.104
FDV07;9.5;Low Fat;0;Fruits and Vegetables;1.104.228;OUT017;2007;;Tier 2;Supermarket Type1;15.473.192
FDR14;11.65;Low Fat;0.175033524;Dairy;555.298;OUT017;2007;;Tier 2;Supermarket Type1;6.471.576
FDO01;21.1;Regular;0.020760673;Breakfast;1.287.994;OUT045;2002;;Tier 2;Supermarket Type1;17.989.916
FDO13;7.865;Low Fat;0.061405051;Breakfast;1.663.526;OUT017;2007;;Tier 2;Supermarket Type1;19.734.312
FDU25;12.35;Low Fat;0.026676216;Canned;570.246;OUT035;2004;Small;Tier 2;Supermarket Type1;1.737.738
NCK54;;Low Fat;0.029380407;Household;114.715;OUT027;1985;Medium;Tier 3;Supermarket Type3;1864.24
FDZ56;16.25;Low Fat;0.025715562;Fruits and Vegetables;1.681.474;OUT013;1987;High;Tier 3;Supermarket Type1;15.160.266
NCL55;12.15;Low Fat;0.065026434;Others;253.704;OUT017;2007;;Tier 2;Supermarket Type1;5060.08
FDD59;10.5;Regular;0.066315023;Starchy Foods;78.296;OUT045;2002;;Tier 2;Supermarket Type1;2.157.192
FDJ55;12.8;Regular;0.023664054;Meat;2.260.404;OUT017;2007;;Tier 2;Supermarket Type1;54.009.696
FDA45;;Low Fat;0.154627247;Snack Foods;177.637;OUT027;1985;Medium;Tier 3;Supermarket Type3;5.469.547
DRF23;4.61;Low Fat;0.205294827;Hard Drinks;1.728.396;OUT010;1998;;Tier 3;Grocery Store;1.744.396
FDT49;7;Low Fat;0.152261999;Canned;105.728;OUT017;2007;;Tier 2;Supermarket Type1;1.278.336
NCO17;10;Low Fat;0;Health and Hygiene;120.644;OUT035;2004;Small;Tier 2;Supermarket Type1;1.917.504
FDH22;6.405;Low Fat;0.136275173;Snack Foods;1.281.678;OUT035;2004;Small;Tier 2;Supermarket Type1;10.173.424
FDT34;9.3;Low Fat;0.174621343;Snack Foods;1.042.964;OUT049;1999;Medium;Tier 1;Supermarket Type1;19.987.316
FDB39;11.6;Low Fat;0.038597077;Dairy;579.272;OUT045;2002;;Tier 2;Supermarket Type1;6.151.992
FDQ22;16.75;Low Fat;0.029799965;Snack Foods;391.822;OUT045;2002;;Tier 2;Supermarket Type1;3.142.576
NCN43;12.15;Low Fat;0.011314423;Others;122.973;OUT010;1998;;Tier 3;Grocery Store;123.173
FDG57;14.7;Low Fat;0.072410764;Fruits and Vegetables;482.034;OUT049;1999;Medium;Tier 1;Supermarket Type1;10.206.714
FDR20;20;Regular;0.028118435;Fruits and Vegetables;467.744;OUT035;2004;Small;Tier 2;Supermarket Type1;12.224.088
FDU22;;Low Fat;0.163350221;Snack Foods;1.202.124;OUT019;1985;Small;Tier 1;Grocery Store;4.740.496
NCC43;7.39;Low Fat;0.093307713;Household;2.509.066;OUT017;2007;;Tier 2;Supermarket Type1;15.060.396
FDP01;20.75;Regular;0.105994654;Breakfast;1.505.682;OUT010;1998;;Tier 3;Grocery Store;762.341
FDF52;9.3;Low Fat;0.067055339;Frozen Foods;1.842.292;OUT018;2009;Medium;Tier 3;Supermarket Type2;12.770.044
FDZ33;10.195;Low Fat;0.107376743;Snack Foods;1.476.076;OUT035;2004;Small;Tier 2;Supermarket Type1;35.473.824
FDP48;;Regular;0.043810028;Baking Goods;181.395;OUT027;1985;Medium;Tier 3;Supermarket Type3;6.042.135
FDW56;7.68;Low Fat;0.118672537;Fruits and Vegetables;1.922.162;OUT010;1998;;Tier 3;Grocery Store;3.848.324
FDC26;10.195;Low Fat;0.126897925;Canned;1.106.886;OUT018;2009;Medium;Tier 3;Supermarket Type2;12.230.746
FDF34;9.3;Regular;0.014076503;Snack Foods;2.000.084;OUT018;2009;Medium;Tier 3;Supermarket Type2;21.824.924
FDJ33;8.895;Regular;0.088305478;Snack Foods;123.473;OUT035;2004;Small;Tier 2;Supermarket Type1;1.478.076
FDD04;16;Low Fat;0.090153756;Dairy;1.432.154;OUT045;2002;;Tier 2;Supermarket Type1;1.418.154
NCJ31;19.2;Low Fat;0.182501773;Others;2.392.196;OUT013;1987;High;Tier 3;Supermarket Type1;50.614.116
FDO57;20.75;Low Fat;0.108710162;Snack Foods;1.617.578;OUT046;1997;Small;Tier 1;Supermarket Type1;28.882.404
FDM36;;Regular;0.058446424;Baking Goods;1.721.422;OUT027;1985;Medium;Tier 3;Supermarket Type3;55.181.504
NCY05;13.5;Low Fat;0.054990009;Health and Hygiene;352.874;OUT046;1997;Small;Tier 1;Supermarket Type1;7.410.354
FDS44;;Regular;0.15528831;Fruits and Vegetables;2.417.538;OUT027;1985;Medium;Tier 3;Supermarket Type3;91.334.444
FDZ39;19.7;Regular;0.018021361;Meat;101.199;OUT035;2004;Small;Tier 2;Supermarket Type1;1.857.582
NCM31;6.095;Low Fat;0.0816559;Others;1.433.154;OUT017;2007;;Tier 2;Supermarket Type1;2.836.308
DRK11;8.21;Low Fat;0.010755465;Hard Drinks;1.508.392;OUT013;1987;High;Tier 3;Supermarket Type1;2.982.784
FDO34;17.7;Low Fat;0.050111641;Snack Foods;1.659.816;OUT010;1998;;Tier 3;Grocery Store;1.677.816
NCL30;18.1;Low Fat;0.048931174;Household;1.273.336;OUT035;2004;Small;Tier 2;Supermarket Type1;11.505.024
FDK28;5.695;Low Fat;0.065960909;Frozen Foods;2.592.646;OUT017;2007;;Tier 2;Supermarket Type1;92.759.256
DRJ39;20.25;Low Fat;0.036319195;Dairy;2.193.482;OUT035;2004;Small;Tier 2;Supermarket Type1;50.381.086
NCP06;;Low Fat;0.039055756;Household;1.523.366;OUT027;1985;Medium;Tier 3;Supermarket Type3;21.159.124
FDE33;;Regular;0.049395242;Fruits and Vegetables;803.644;OUT027;1985;Medium;Tier 3;Supermarket Type3;18.855.456
FDZ44;8.185;Low Fat;0.038789271;Fruits and Vegetables;1.156.808;OUT049;1999;Medium;Tier 1;Supermarket Type1;7.030.848
FDV46;18.2;Low Fat;0.012659235;Snack Foods;140.718;OUT018;2009;Medium;Tier 3;Supermarket Type2;2.656.542
NCO06;19.25;LF;0.108010006;Household;333.558;OUT035;2004;Small;Tier 2;Supermarket Type1;7.130.718
DRG03;14.5;Low Fat;0.061934991;Dairy;1.544.998;OUT013;1987;High;Tier 3;Supermarket Type1;16.917.978
FDU37;9.5;Regular;0.104421237;Canned;80.196;OUT013;1987;High;Tier 3;Supermarket Type1;2.157.192
FDI57;19.85;Low Fat;0.053980686;Seafood;1.968.768;OUT013;1987;High;Tier 3;Supermarket Type1;25.619.984
FDM45;8.655;Regular;0.088121336;Snack Foods;1.197.756;OUT013;1987;High;Tier 3;Supermarket Type1;20.599.852
FDC26;10.195;Low Fat;0.126359196;Canned;1.092.886;OUT035;2004;Small;Tier 2;Supermarket Type1;13.342.632
FDU14;;Low Fat;0.034584356;Dairy;248.375;OUT027;1985;Medium;Tier 3;Supermarket Type3;10.236.675
FDB26;14;reg;0.031267496;Canned;51.464;OUT046;1997;Small;Tier 1;Supermarket Type1;692.432
FDC29;8.39;Regular;0.024304264;Frozen Foods;1.140.176;OUT018;2009;Medium;Tier 3;Supermarket Type2;14.887.288
FDY58;11.65;Low Fat;0.040144377;Snack Foods;2.289.694;OUT017;2007;;Tier 2;Supermarket Type1;66.227.126
FDR59;14.5;Regular;0.063851475;Breads;2.604.594;OUT035;2004;Small;Tier 2;Supermarket Type1;31.399.128
FDS03;;Low Fat;0.079243005;Meat;658.826;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.614.565
FDR43;18.2;Low Fat;0.161355122;Fruits and Vegetables;38.319;OUT013;1987;High;Tier 3;Supermarket Type1;585.904
FDZ25;;Regular;0.02748331;Canned;169.379;OUT027;1985;Medium;Tier 3;Supermarket Type3;5.602.707
NCN26;10.85;Low Fat;0.028738058;Household;1.171.808;OUT045;2002;;Tier 2;Supermarket Type1;7.030.848
FDO38;17.25;Low Fat;0.073135768;Canned;772.986;OUT018;2009;Medium;Tier 3;Supermarket Type2;10.126.818
FDP28;13.65;Regular;0.081096613;Frozen Foods;2.612.936;OUT017;2007;;Tier 2;Supermarket Type1;31.319.232
FDG31;12.15;Low Fat;0.063430788;Meat;654.826;OUT010;1998;;Tier 3;Grocery Store;2.583.304
FDI45;13.1;LF;0.037549969;Fruits and Vegetables;1.761.054;OUT013;1987;High;Tier 3;Supermarket Type1;40.274.242
NCS54;13.6;Low Fat;0.016726506;Household;176.037;OUT010;1998;;Tier 3;Grocery Store;352.874
FDE17;20.1;Regular;0.054565932;Frozen Foods;1.522.366;OUT045;2002;;Tier 2;Supermarket Type1;24.181.856
NCG06;16.35;Low Fat;0.029445361;Household;2.576.646;OUT046;1997;Small;Tier 1;Supermarket Type1;20.613.168
FDQ57;;Low Fat;0.048932713;Snack Foods;144.476;OUT019;1985;Small;Tier 1;Grocery Store;146.476
NCB31;6.235;Low Fat;0.118651919;Household;263.991;OUT035;2004;Small;Tier 2;Supermarket Type1;4.207.856
NCP29;8.42;Low Fat;0.112728355;Health and Hygiene;658.168;OUT018;2009;Medium;Tier 3;Supermarket Type2;8.309.184
NCX29;;Low Fat;0.156094569;Health and Hygiene;1.443.102;OUT019;1985;Small;Tier 1;Grocery Store;1.458.102
FDU37;9.5;Regular;0.104933928;Canned;78.796;OUT018;2009;Medium;Tier 3;Supermarket Type2;1198.44
FDM02;12.5;Regular;0.12341737;Canned;860.198;OUT010;1998;;Tier 3;Grocery Store;872.198
FDN16;12.6;Regular;0.062700289;Frozen Foods;102.199;OUT046;1997;Small;Tier 1;Supermarket Type1;1.960.781
FDR46;16.85;Low Fat;0.139417654;Snack Foods;147.476;OUT046;1997;Small;Tier 1;Supermarket Type1;2929.52
FDE50;;Regular;0.01612717;Canned;1.893.556;OUT027;1985;Medium;Tier 3;Supermarket Type3;22.530.672
FDL52;6.635;reg;0.077145553;Frozen Foods;398.506;OUT010;1998;;Tier 3;Grocery Store;759.012
FDQ49;20.2;Regular;0.039215075;Breakfast;157.663;OUT013;1987;High;Tier 3;Supermarket Type1;2.190.482
FDI14;14.1;Low Fat;0.089859642;Canned;1.402.496;OUT045;2002;;Tier 2;Supermarket Type1;16.937.952
FDS16;15.15;Regular;0.066121873;Frozen Foods;145.676;OUT013;1987;High;Tier 3;Supermarket Type1;3661.9
FDU15;13.65;Regular;0.026643448;Meat;379.532;OUT049;1999;Medium;Tier 1;Supermarket Type1;8.628.768
NCG43;;Low Fat;0.073879939;Household;940.462;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.850.924
FDR23;;Low Fat;0.08139146;Breads;177.837;OUT027;1985;Medium;Tier 3;Supermarket Type3;6.351.732
FDS52;;Low Fat;0.005448005;Frozen Foods;1.021.016;OUT027;1985;Medium;Tier 3;Supermarket Type3;3.542.056
NCP18;12.15;Low Fat;0.028714747;Household;1.519.708;OUT018;2009;Medium;Tier 3;Supermarket Type2;36.112.992
DRF23;;Low Fat;0.122058364;Hard Drinks;1.728.396;OUT027;1985;Medium;Tier 3;Supermarket Type3;71.520.236
FDO09;13.5;Regular;0.125528734;Snack Foods;262.191;OUT045;2002;;Tier 2;Supermarket Type1;6.048.793
FDB40;17.5;Regular;0.007555176;Dairy;1.459.102;OUT045;2002;;Tier 2;Supermarket Type1;2.187.153
DRK37;;Low Fat;0.077046505;Soft Drinks;189.453;OUT019;1985;Small;Tier 1;Grocery Store;759.012
DRN11;7.85;Low Fat;0.162980276;Hard Drinks;1.452.444;OUT046;1997;Small;Tier 1;Supermarket Type1;1.451.444
FDE22;9.695;Low Fat;0.029632784;Snack Foods;159.692;OUT045;2002;;Tier 2;Supermarket Type1;958.752
FDF04;17.5;Low Fat;0.013634468;Frozen Foods;2.564.304;OUT035;2004;Small;Tier 2;Supermarket Type1;18.083.128
FDE41;9.195;Regular;0.064376263;Frozen Foods;831.566;OUT017;2007;;Tier 2;Supermarket Type1;10.992.358
FDW08;;LF;0.147663025;Fruits and Vegetables;106.028;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.810.976
NCD54;21.1;Low Fat;0.029003459;Household;1.434.786;OUT035;2004;Small;Tier 2;Supermarket Type1;23.116.576
FDZ33;10.195;low fat;0.107834541;Snack Foods;1.465.076;OUT018;2009;Medium;Tier 3;Supermarket Type2;13.302.684
FDO23;17.85;Low Fat;0.146399663;Breads;938.436;OUT035;2004;Small;Tier 2;Supermarket Type1;1.418.154
FDN34;15.6;Regular;0.04575559;Snack Foods;1.671.132;OUT035;2004;Small;Tier 2;Supermarket Type1;28.749.244
FDL39;16.1;Regular;0.063278652;Dairy;1.821.318;OUT013;1987;High;Tier 3;Supermarket Type1;23.456.134
FDT28;13.3;Low Fat;0.063664998;Frozen Foods;1.516.708;OUT049;1999;Medium;Tier 1;Supermarket Type1;39.122.408
FDH33;12.85;Low Fat;0.122221269;Snack Foods;459.428;OUT018;2009;Medium;Tier 3;Supermarket Type2;12.743.412
FDA34;11.5;Low Fat;0.014944614;Starchy Foods;171.808;OUT017;2007;;Tier 2;Supermarket Type1;5.712.564
FDZ56;16.25;Low Fat;0.025732114;Fruits and Vegetables;1.664.474;OUT035;2004;Small;Tier 2;Supermarket Type1;53.903.168
DRH23;14.65;Low Fat;0.171281641;Hard Drinks;540.614;OUT017;2007;;Tier 2;Supermarket Type1;11.604.894
NCO18;13.15;Low Fat;0.024646608;Household;1.774.686;OUT035;2004;Small;Tier 2;Supermarket Type1;55.108.266
DRG27;8.895;Low Fat;0;Dairy;420.138;OUT018;2009;Medium;Tier 3;Supermarket Type2;5.685.932
FDM28;15.7;Low Fat;0.075661985;Frozen Foods;181.366;OUT010;1998;;Tier 3;Grocery Store;179.766
NCY41;16.75;Low Fat;0.126765903;Health and Hygiene;357.532;OUT010;1998;;Tier 3;Grocery Store;1.438.128
FDD21;10.3;Regular;0.030563449;Fruits and Vegetables;1.144.176;OUT035;2004;Small;Tier 2;Supermarket Type1;26.339.048
FDD44;8.05;Regular;0.078522357;Fruits and Vegetables;2.571.646;OUT049;1999;Medium;Tier 1;Supermarket Type1;61.839.504
FDP16;18.6;Low Fat;0.039294854;Frozen Foods;2.466.802;OUT046;1997;Small;Tier 1;Supermarket Type1;27.024.822
FDQ37;20.75;Low Fat;0.089260667;Breakfast;1.934.478;OUT046;1997;Small;Tier 1;Supermarket Type1;4.843.695
NCY05;13.5;Low Fat;0.05510153;Health and Hygiene;370.874;OUT045;2002;;Tier 2;Supermarket Type1;9.527.598
NCE07;8.18;low fat;0.013127548;Household;1.420.154;OUT035;2004;Small;Tier 2;Supermarket Type1;19.854.156
DRI51;17.25;Low Fat;0.042233642;Dairy;1.733.764;OUT035;2004;Small;Tier 2;Supermarket Type1;20.613.168
NCI31;20;Low Fat;0.081492092;Others;35.519;OUT045;2002;;Tier 2;Supermarket Type1;1.025.332
FDK60;16.5;Regular;0;Baking Goods;962.068;OUT046;1997;Small;Tier 1;Supermarket Type1;30.134.108
FDY12;9.8;Regular;0.14061104;Baking Goods;498.008;OUT046;1997;Small;Tier 1;Supermarket Type1;8.096.128
FDO38;17.25;Low Fat;0.072952298;Canned;760.986;OUT049;1999;Medium;Tier 1;Supermarket Type1;6.231.888
FDP11;15.85;Low Fat;0.069087481;Breads;2.187.166;OUT035;2004;Small;Tier 2;Supermarket Type1;1.088.583
FDC21;;Regular;0.075215349;Fruits and Vegetables;1.084.254;OUT019;1985;Small;Tier 1;Grocery Store;2.170.508
NCF54;18;Low Fat;0.047645037;Household;1.726.422;OUT017;2007;;Tier 2;Supermarket Type1;29.315.174
FDC35;;Low Fat;0.122242847;Starchy Foods;2.075.638;OUT027;1985;Medium;Tier 3;Supermarket Type3;45.554.036
FDV43;16;Low Fat;0.076975118;Fruits and Vegetables;462.086;OUT049;1999;Medium;Tier 1;Supermarket Type1;4.906.946
DRE12;4.59;Low Fat;0.070890602;Soft Drinks;111.686;OUT049;1999;Medium;Tier 1;Supermarket Type1;1.584.604
